Time [s],Value,Parity Error,Framing Error
3.294380000000000,0xFF,,
3.297560000000000,0xFF,,
3.299440000000000,0xFF,,Error
3.303735000000000,0xFF,,
3.305340000000000,0xFD,Error,
3.311520000000000,0xFF,,
3.313785000000000,0xFF,,
3.320530000000000,0xB7,,
3.321635000000000,0xCA,,Error
3.322770000000000,0xF5,Error,
3.323890000000000,0xFA,,
3.325330000000000,0xFF,,
3.329150000000000,0xFF,,
3.337245000000000,0xFF,,
3.340295000000000,0xF7,Error,
3.341715000000000,0x20,Error,Error
3.342815000000000,0xD6,,
3.350515000000000,0xFF,,
3.352755000000000,0xFF,,
3.354060000000000,0xFF,,
3.360310000000000,0xD7,,
3.361770000000000,0xB7,,
3.363495000000000,0xBD,,
3.364590000000000,0xFF,,
3.372235000000000,0xFF,,
3.374030000000000,0xEF,Error,
3.375375000000000,0xFF,,
3.376890000000000,0xFF,,
3.380180000000000,0xCF,,Error
3.381335000000000,0xFE,Error,
3.382475000000000,0xBD,,
3.384020000000000,0xFF,,
3.394900000000000,0xFF,,
3.400315000000000,0xBF,,Error
3.402295000000000,0xFF,,
3.403425000000000,0xFF,,
3.404835000000000,0xBF,Error,
3.410140000000000,0xFF,,
3.412800000000000,0xFD,Error,
3.414960000000000,0xFF,,
3.420315000000000,0xA5,Error,
3.421595000000000,0x70,Error,
3.423750000000000,0xFF,,
3.425390000000000,0xFF,,
3.431820000000000,0xFF,,
3.434330000000000,0xFF,,
3.436315000000000,0xFF,,
3.438760000000000,0xFF,,
3.440315000000000,0xE7,Error,Error
3.441445000000000,0x60,,Error
3.442555000000000,0xB5,Error,
3.443795000000000,0xBD,,
3.444915000000000,0xFF,,
3.451865000000000,0xFF,,
3.453575000000000,0xFF,,
3.455235000000000,0xFF,,
3.457470000000000,0xFF,,
3.458810000000000,0xFF,,
3.463460000000000,0x7F,Error,
3.464590000000000,0xFF,,
3.471540000000000,0xFF,,
3.473050000000000,0xFF,,
3.474695000000000,0xFF,,
3.476510000000000,0xFF,,
3.482505000000000,0xFF,,Error
3.483640000000000,0xDE,,
3.484840000000000,0xFE,Error,
3.494680000000000,0xFB,Error,
3.500340000000000,0xED,Error,
3.501535000000000,0x8F,Error,Error
3.502650000000000,0x57,,
3.503760000000000,0xFF,,Error
3.505400000000000,0xFD,Error,
3.509910000000000,0xFF,,
3.511350000000000,0xFF,,
3.513325000000000,0xFD,Error,
3.514780000000000,0xFF,,
3.518810000000000,0xFF,,
3.520020000000000,0x2B,Error,
3.521115000000000,0x9C,Error,Error
3.522215000000000,0x6C,,Error
3.523340000000000,0xF7,,
3.524550000000000,0xEF,Error,
3.525650000000000,0xFF,,
3.527975000000000,0xFF,,
3.530670000000000,0xFF,,
3.531865000000000,0xFF,,
3.533570000000000,0xFF,,
3.535915000000000,0xFF,,
3.540130000000000,0x95,Error,
3.541225000000000,0x62,Error,
3.542320000000000,0xA2,Error,
3.543425000000000,0x14,,Error
3.544590000000000,0xF6,,
3.545685000000000,0x7A,Error,
3.546800000000000,0xFF,,Error
3.547900000000000,0xDF,Error,
3.549920000000000,0xFE,Error,
3.551275000000000,0xFF,,Error
3.552520000000000,0xFF,,
3.554185000000000,0xFF,,
3.555290000000000,0xFF,Error,
3.556475000000000,0xFC,,
3.557745000000000,0xFF,,
3.559390000000000,0xFF,,Error
3.560515000000000,0x8B,Error,Error
3.561780000000000,0xA5,Error,
3.562925000000000,0xD9,Error,Error
3.564090000000000,0xEC,Error,
3.565220000000000,0xF7,Error,
3.566670000000000,0xFF,,Error
3.567780000000000,0xFF,Error,
3.569790000000000,0xFF,,
3.570905000000000,0xFF,Error,
3.572910000000000,0xFF,Error,Error
3.574040000000000,0xFF,Error,
3.576030000000000,0xFF,,Error
3.578050000000000,0xFE,Error,
3.579155000000000,0xDF,Error,Error
3.580355000000000,0x67,Error,Error
3.581570000000000,0x80,,
3.582665000000000,0xDE,Error,
3.583760000000000,0x90,,
3.584860000000000,0xFF,,
3.594925000000000,0xFF,,
3.597080000000000,0xFF,,
3.598530000000000,0xFF,,
3.600565000000000,0xFF,,
3.612555000000000,0xFF,,
3.614740000000000,0xFF,,
3.616815000000000,0xFF,,
3.618405000000000,0xFF,,
3.620360000000000,0xC5,Error,
3.621560000000000,0x89,Error,Error
3.622675000000000,0xD6,Error,
3.623805000000000,0xEF,Error,
3.625205000000000,0xFF,,
3.628275000000000,0xFF,,
3.631675000000000,0xFF,,
3.634130000000000,0xFF,,
3.635535000000000,0xFF,,
3.637190000000000,0xFF,,
3.639680000000000,0x7E,Error,
3.640795000000000,0x28,Error,Error
3.641895000000000,0x14,Error,
3.643020000000000,0xFE,Error,Error
3.644160000000000,0xFF,,
3.653370000000000,0xFF,,
3.655495000000000,0xFF,,
3.657225000000000,0xFF,,
3.675075000000000,0xFF,,
3.676990000000000,0xFF,,
3.678555000000000,0xFF,,
3.679870000000000,0xBF,Error,
3.681085000000000,0x2D,Error,Error
3.682190000000000,0x56,,
3.683285000000000,0xEF,Error,Error
3.684415000000000,0xBF,,
3.688995000000000,0xFF,,
3.690370000000000,0xFF,,
3.694150000000000,0xFF,,
3.695315000000000,0xFF,,
3.701805000000000,0xBF,Error,Error
3.703055000000000,0xA9,,Error
3.704190000000000,0xFE,Error,
3.719665000000000,0xFF,,
3.720850000000000,0x21,,Error
3.722000000000000,0xC0,,
3.723155000000000,0xD7,,
3.724315000000000,0xFF,,
3.727920000000000,0xFF,,
3.734545000000000,0xFF,,
3.737710000000000,0xFF,,
3.738885000000000,0xFF,,
3.740395000000000,0xA1,,
3.741490000000000,0x11,Error,
3.742795000000000,0xE9,Error,Error
3.743920000000000,0xF5,,
3.745170000000000,0xFF,,
3.751430000000000,0xFF,,
3.752635000000000,0xFF,,
3.754160000000000,0xFF,,
3.759115000000000,0xFF,,
3.760395000000000,0xA5,Error,Error
3.761510000000000,0xA2,Error,Error
3.762665000000000,0x45,Error,
3.763765000000000,0x59,,
3.764945000000000,0xEF,Error,
3.766205000000000,0xFF,,
3.767545000000000,0xFF,,
3.768900000000000,0xFD,Error,
3.769995000000000,0xFE,,
3.772020000000000,0xFF,,
3.774100000000000,0xFF,,
3.775210000000000,0x9F,Error,
3.777040000000000,0xFF,,
3.778260000000000,0xFF,,
3.779365000000000,0xFF,Error,
3.780615000000000,0xA1,,
3.781800000000000,0x4C,,Error
3.782905000000000,0xA4,Error,
3.784035000000000,0xEA,Error,
3.785170000000000,0xF7,Error,
3.786435000000000,0xFE,Error,
3.787625000000000,0xFF,,Error
3.788745000000000,0xFF,Error,
3.790745000000000,0xFF,,Error
3.791865000000000,0x7F,Error,
3.793865000000000,0xFF,,Error
3.794990000000000,0xFF,Error,
3.796985000000000,0xFF,,Error
3.799070000000000,0xF9,,Error
3.800360000000000,0x39,,Error
3.801695000000000,0x03,Error,Error
3.802880000000000,0xA3,Error,
3.804125000000000,0xFD,Error,
3.805490000000000,0xFF,,
3.812180000000000,0xFF,,
3.813390000000000,0xFF,,
3.814495000000000,0xFF,,Error
3.817395000000000,0xFF,,
3.823360000000000,0xFF,,Error
3.833960000000000,0xFF,,
3.835055000000000,0xFF,,
3.838825000000000,0xFF,,
3.840200000000000,0xD5,,Error
3.841300000000000,0x62,Error,Error
3.842400000000000,0x25,Error,
3.843580000000000,0xFF,,
3.844920000000000,0xFF,,
3.848900000000000,0xFF,,
3.850925000000000,0xFF,,
3.852170000000000,0xFF,,
3.855335000000000,0xFF,,
3.856440000000000,0xFF,,
3.858240000000000,0xFF,,
3.859415000000000,0xFF,,Error
3.860590000000000,0x03,,Error
3.861865000000000,0x27,,Error
3.863005000000000,0xDB,,
3.864140000000000,0xFF,,
3.865765000000000,0xFF,,
3.870515000000000,0xFF,,
3.872145000000000,0xFF,,
3.874165000000000,0xFF,,
3.875805000000000,0xFF,,
3.877175000000000,0xFF,,
3.884930000000000,0xFF,,
3.890755000000000,0xFF,,
3.891935000000000,0xFF,,
3.893160000000000,0xFF,,
3.894335000000000,0xFF,,
3.896500000000000,0xFF,,
3.897605000000000,0xFF,,
3.898885000000000,0xFF,,
3.900440000000000,0xA1,Error,Error
3.901540000000000,0x84,,
3.902635000000000,0xE5,Error,
3.903745000000000,0xD6,Error,
3.904950000000000,0xFF,,
3.910995000000000,0xFF,,
3.912215000000000,0xFF,,
3.915125000000000,0xFF,,
3.920460000000000,0xFF,,
3.921555000000000,0x82,,
3.922700000000000,0xDC,,
3.924965000000000,0xFF,,
3.932165000000000,0xFF,,
3.934530000000000,0xFF,,
3.938150000000000,0xFF,,
3.940195000000000,0x9F,Error,Error
3.941310000000000,0xFA,,
3.942405000000000,0xBC,,
3.943510000000000,0xFE,,
3.944680000000000,0xFF,,
3.945785000000000,0xFF,,
3.947825000000000,0xFF,,
3.950760000000000,0xFF,,
3.952650000000000,0xFF,,
3.954550000000000,0xFF,,
3.957275000000000,0xFF,,
3.959605000000000,0xFF,,Error
3.960705000000000,0xD1,Error,Error
3.961820000000000,0x63,,Error
3.963030000000000,0x53,,
3.964145000000000,0xFF,,
3.965245000000000,0xFF,,
3.970710000000000,0xFF,,
3.978000000000000,0x7F,Error,
3.979205000000000,0xFF,,
3.980335000000000,0x40,,Error
3.981535000000000,0x00,Error,Error
3.982675000000000,0xA5,Error,
3.983820000000000,0x4E,,
3.985070000000000,0xDF,Error,
3.986420000000000,0xFB,Error,
3.987775000000000,0xFE,Error,
3.988920000000000,0xFF,,
3.990060000000000,0xFF,,
3.992040000000000,0xFF,,
3.994120000000000,0xFD,Error,Error
3.996200000000000,0xFF,,
3.998280000000000,0xFF,,
3.999380000000000,0xBD,Error,
4.000515000000000,0x08,,
4.001655000000000,0x00,,
4.002750000000000,0xD5,,
4.003905000000000,0x6B,Error,Error
4.005030000000000,0xEF,Error,
4.006605000000000,0xFF,,
4.008685000000000,0xFF,,
4.009795000000000,0xFF,,
4.010975000000000,0xFF,,
4.012845000000000,0xFF,,Error
4.014865000000000,0xFF,,
4.015965000000000,0xFF,,Error
4.017100000000000,0xFF,Error,
4.018255000000000,0x7E,,
4.019485000000000,0x5F,Error,Error
4.020705000000000,0x35,Error,Error
4.021950000000000,0xB3,,
4.023045000000000,0xFE,Error,
4.024185000000000,0xFF,,
4.025355000000000,0xFF,,
4.029085000000000,0xFF,,
4.034245000000000,0xFF,,
4.035680000000000,0xEF,Error,
4.036900000000000,0xFF,,
4.041695000000000,0xBF,,Error
4.042810000000000,0x7F,Error,
4.052425000000000,0xFF,,
4.054905000000000,0xBD,,
4.056745000000000,0xFF,,
4.058955000000000,0xFF,,
4.060490000000000,0xE1,Error,
4.061695000000000,0xAF,Error,
4.062895000000000,0xAB,Error,
4.064215000000000,0xFF,,
4.065815000000000,0xFD,Error,
4.070725000000000,0xFF,,
4.071945000000000,0xFF,,
4.075240000000000,0xFF,,
4.076745000000000,0xFF,,
4.078310000000000,0xFF,,
4.079460000000000,0xFF,,Error
4.080560000000000,0x18,Error,
4.081675000000000,0xA9,,Error
4.082775000000000,0xF7,Error,
4.088900000000000,0xFF,,
4.090740000000000,0xFF,,
4.091975000000000,0xFF,,
4.094155000000000,0xFF,,
4.103705000000000,0xBF,Error,
4.112965000000000,0xFF,,
4.115220000000000,0xFF,,
4.116485000000000,0xFF,,
4.117975000000000,0xFF,,
4.119615000000000,0xFF,Error,Error
4.120790000000000,0x8C,,
4.121885000000000,0x7C,Error,Error
4.123000000000000,0xB7,Error,
4.124155000000000,0xFB,Error,
4.125285000000000,0xEF,Error,
4.131045000000000,0xFF,,
4.132245000000000,0xFF,,
4.134810000000000,0xFF,,
4.140470000000000,0xE9,Error,
4.141720000000000,0xBE,,
4.143450000000000,0xFD,Error,Error
4.144565000000000,0xFF,,
4.145825000000000,0xFF,,
4.151735000000000,0xFF,,
4.152980000000000,0xFF,,
4.157255000000000,0xBF,Error,
4.159380000000000,0xFF,,
4.160520000000000,0xE7,Error,Error
4.161650000000000,0x68,Error,Error
4.162785000000000,0xD4,,
4.163970000000000,0xED,,
4.165085000000000,0xFF,,
4.171005000000000,0xFF,,
4.175440000000000,0xFF,,
4.177685000000000,0xFF,,
4.179450000000000,0xFF,,
4.180780000000000,0xFF,,
4.183725000000000,0xFF,,
4.191820000000000,0xFF,,
4.194635000000000,0xFF,,
4.195865000000000,0xFF,,
4.196965000000000,0xFF,,
4.202755000000000,0xFF,,
4.203965000000000,0xEF,Error,
4.207625000000000,0xFF,,
4.215460000000000,0xFF,,
4.220620000000000,0xDE,,
4.221740000000000,0x8B,Error,Error
4.222840000000000,0xD6,Error,
4.223970000000000,0xEF,Error,
4.225095000000000,0xFF,,
4.228960000000000,0xFF,,
4.234530000000000,0xFF,,
4.235650000000000,0xFF,,
4.237040000000000,0xFF,,
4.239010000000000,0xFF,,
4.240735000000000,0xA9,,
4.241950000000000,0x2B,,
4.243525000000000,0xFF,,
4.245615000000000,0xFF,,
4.254600000000000,0xFF,,
4.257480000000000,0xFF,,
4.259135000000000,0xFF,,
4.260550000000000,0xF7,Error,
4.261655000000000,0xFF,,
4.271060000000000,0xFF,,
4.272780000000000,0xFF,,
4.275395000000000,0xFF,,
4.279520000000000,0xFF,,
4.280745000000000,0xFF,,Error
4.281850000000000,0xFF,Error,
4.283225000000000,0xBD,,
4.284530000000000,0xFF,,
4.289595000000000,0xFF,,
4.291340000000000,0xFF,,
4.292535000000000,0xFF,,
4.300095000000000,0xDF,Error,
4.301755000000000,0x89,,Error
4.302865000000000,0xFF,,
4.303995000000000,0xE9,Error,
4.314805000000000,0xFF,,
4.316975000000000,0xFF,,
4.318085000000000,0xFF,,
4.320175000000000,0x5F,,
4.321315000000000,0x98,Error,
4.322415000000000,0x4E,,Error
4.323545000000000,0xBF,,
4.324790000000000,0xFF,,
4.327095000000000,0xFF,,
4.331100000000000,0xFF,,
4.335120000000000,0xFF,,
4.336240000000000,0xFF,,
4.338270000000000,0xFF,,
4.339825000000000,0xBF,,
4.340920000000000,0x52,,Error
4.342025000000000,0x78,Error,
4.343120000000000,0xDE,,
4.344275000000000,0xFD,Error,
4.345455000000000,0xFF,,
4.349495000000000,0xFF,,
4.351095000000000,0xFF,,
4.354875000000000,0xFF,,
4.356405000000000,0xFF,,
4.358010000000000,0x36,Error,
4.359210000000000,0xEE,,
4.360325000000000,0xE5,Error,
4.361420000000000,0xEA,,
4.362585000000000,0x91,Error,Error
4.363695000000000,0x7A,Error,Error
4.364815000000000,0xED,,
4.365910000000000,0xFF,,
4.367065000000000,0xFF,,
4.368310000000000,0xFF,,
4.369970000000000,0xFF,,
4.371220000000000,0xFF,,
4.374135000000000,0xFF,,Error
4.375245000000000,0xFF,Error,
4.376525000000000,0xFF,Error,
4.377670000000000,0xDD,,
4.378805000000000,0xEC,Error,
4.380260000000000,0x3A,,Error
4.381365000000000,0x1D,Error,Error
4.382600000000000,0x16,,
4.383780000000000,0xAD,Error,
4.385205000000000,0xFF,,
4.386615000000000,0xFF,,Error
4.388595000000000,0xFE,Error,
4.389740000000000,0xFF,,
4.390855000000000,0xFF,,
4.392070000000000,0x7F,Error,
4.393900000000000,0xFF,,
4.394995000000000,0xFE,,
4.396985000000000,0x79,Error,Error
4.398370000000000,0xA1,,
4.400080000000000,0xBF,,
4.401290000000000,0xEC,Error,
4.402575000000000,0xFF,,
4.412545000000000,0xFF,,
4.414070000000000,0xFF,,
4.421050000000000,0xFF,,Error
4.422150000000000,0xFF,,
4.423295000000000,0xFD,Error,
4.424560000000000,0xFF,,
4.425655000000000,0xFF,,
4.430915000000000,0xFF,,
4.432545000000000,0xFF,,
4.434665000000000,0xFF,,
4.435780000000000,0xFE,Error,
4.437185000000000,0xFF,,
4.440565000000000,0xF3,Error,Error
4.441815000000000,0x82,,Error
4.442950000000000,0xC2,Error,
4.444045000000000,0xED,,
4.445145000000000,0xFF,,
4.450375000000000,0xFF,,
4.451920000000000,0xFF,,
4.453030000000000,0xFF,,
4.454615000000000,0xFF,,
4.455830000000000,0xFF,,
4.457035000000000,0xFF,,
4.460605000000000,0xBF,Error,
4.465110000000000,0xFF,,
4.475205000000000,0xFF,,
4.480810000000000,0xFF,,
4.482825000000000,0xFF,,
4.484050000000000,0xEF,Error,
4.485155000000000,0xFF,,
4.491655000000000,0xFF,,
4.495190000000000,0xFF,,
4.498025000000000,0xFF,,
4.499935000000000,0x3E,Error,
4.501035000000000,0x0A,Error,Error
4.502180000000000,0x54,Error,
4.503280000000000,0xAF,,Error
4.504390000000000,0xF7,Error,
4.505500000000000,0xFF,,
4.516350000000000,0xFF,,
4.517830000000000,0xFF,,
4.519120000000000,0xFF,,
4.520655000000000,0xD6,,
4.521815000000000,0xBD,Error,Error
4.522930000000000,0xD2,,
4.524625000000000,0xFF,,
4.525955000000000,0xFF,,
4.531380000000000,0xFD,Error,
4.534370000000000,0xFF,,
4.535665000000000,0xFF,,
4.536800000000000,0xFF,,
4.540365000000000,0xE7,Error,Error
4.541485000000000,0x03,,Error
4.542600000000000,0xB5,,
4.543825000000000,0xEF,Error,
4.545120000000000,0xFE,Error,
4.550150000000000,0xFF,,
4.551940000000000,0xFF,,
4.554100000000000,0xFF,,
4.555555000000000,0xFF,,
4.557165000000000,0xBF,Error,
4.558740000000000,0xFF,,
4.560575000000000,0xF8,Error,Error
4.561715000000000,0x50,,Error
4.562905000000000,0xF4,,
4.564065000000000,0xEF,Error,
4.565165000000000,0xFF,,
4.567815000000000,0xFF,,
4.570055000000000,0xFF,,
4.573755000000000,0xFF,,
4.575005000000000,0xDF,Error,Error
4.576115000000000,0xFF,,
4.577300000000000,0x2B,,Error
4.578420000000000,0xFF,,
4.579590000000000,0x6F,,
4.580835000000000,0x1F,,Error
4.581960000000000,0xE4,Error,
4.583405000000000,0xD4,,
4.584690000000000,0xFF,,Error
4.585935000000000,0xFF,,
4.587180000000000,0xFF,,
4.588845000000000,0xFF,,Error
4.590120000000000,0xFF,,
4.591970000000000,0xFF,,
4.593070000000000,0xFF,Error,
4.595090000000000,0xBB,,Error
4.596200000000000,0xEA,,
4.597585000000000,0xD9,Error,
4.599250000000000,0xFF,,Error
4.600350000000000,0xCB,,
4.601470000000000,0x42,Error,Error
4.602575000000000,0x21,,
4.603830000000000,0x8D,,
4.604950000000000,0xED,,
4.606210000000000,0xFB,Error,
4.607470000000000,0xFE,Error,
4.608610000000000,0xFF,,Error
4.609710000000000,0xFF,,
4.611735000000000,0xFF,,
4.612835000000000,0xFF,Error,
4.614020000000000,0x7F,Error,
4.615395000000000,0x2F,,Error
4.616725000000000,0x0D,,
4.617850000000000,0xF8,Error,
4.619875000000000,0xFF,Error,
4.624580000000000,0xFF,,
4.625720000000000,0xFF,,
4.635180000000000,0xFF,,
4.641445000000000,0x15,Error,
4.642540000000000,0xFE,Error,
4.643635000000000,0xB5,Error,
4.644880000000000,0xFF,,
4.646240000000000,0xFF,,
4.649990000000000,0xFF,,
4.651165000000000,0xFF,,
4.652425000000000,0xFF,,
4.656270000000000,0xFF,,
4.658710000000000,0xFF,,
4.660670000000000,0xEC,Error,
4.661765000000000,0x1C,,
4.662860000000000,0xAD,,
4.663975000000000,0xD6,Error,
4.665155000000000,0xFF,,
4.666255000000000,0xFF,,
4.669170000000000,0xFF,,
4.670620000000000,0xFF,,
4.672875000000000,0xFF,,
4.677120000000000,0xFF,,
4.683355000000000,0xBF,Error,Error
4.684470000000000,0xFF,,
4.686005000000000,0xFF,,
4.691195000000000,0xFF,,
4.699390000000000,0xFF,,
4.701625000000000,0xFF,,Error
4.702745000000000,0xDB,,
4.703870000000000,0xED,,
4.706000000000000,0xFF,,
4.712930000000000,0xFF,,
4.715960000000000,0xFF,,
4.717380000000000,0xFF,,
4.719975000000000,0x3F,Error,
4.721090000000000,0x0A,Error,Error
4.722270000000000,0x5B,Error,Error
4.723380000000000,0xAD,Error,
4.724660000000000,0xFD,Error,
4.725785000000000,0xFF,,
4.727225000000000,0xFF,,
4.733420000000000,0xFF,,
4.735535000000000,0xFF,,
4.739270000000000,0xFF,,
4.740680000000000,0xE5,Error,
4.741890000000000,0xFF,,
4.743385000000000,0xFF,,
4.745215000000000,0xFF,,
4.753400000000000,0xFF,,
4.754785000000000,0xFF,,Error
4.757410000000000,0xFF,,
4.759630000000000,0xFF,,
4.760890000000000,0xA9,,
4.762395000000000,0x8F,,Error
4.763495000000000,0xDE,,
4.764660000000000,0xFF,,
4.765765000000000,0xFF,,
4.768825000000000,0xFF,,
4.770220000000000,0xFF,,
4.771705000000000,0xFF,,
4.773650000000000,0xFF,,
4.775035000000000,0xFF,,
4.776135000000000,0xFF,,
4.778130000000000,0xFF,,
4.780225000000000,0x87,,
4.781345000000000,0x0A,Error,Error
4.782505000000000,0xD3,Error,
4.783880000000000,0xED,,
4.785225000000000,0xFF,,
4.791275000000000,0xFF,,
4.792700000000000,0xFF,,
4.794155000000000,0xFF,,
4.795340000000000,0x65,,
4.796440000000000,0xFF,,
4.797630000000000,0x6F,,
4.798880000000000,0xDF,Error,
4.800175000000000,0xA6,,
4.801435000000000,0x96,,Error
4.802550000000000,0xF7,Error,
4.803770000000000,0xF5,,
4.804910000000000,0xFF,,
4.806890000000000,0xFF,,
4.808135000000000,0xFF,,
4.810040000000000,0xFF,,
4.811270000000000,0xFF,,
4.813135000000000,0x3F,,
4.814380000000000,0x75,Error,
4.815590000000000,0xD9,Error,
4.817095000000000,0xFF,,
4.818330000000000,0xFF,,
4.819440000000000,0xFF,Error,
4.820715000000000,0xA4,,Error
4.821820000000000,0x43,Error,Error
4.822945000000000,0x94,Error,
4.824145000000000,0xF5,,
4.825245000000000,0xFB,Error,
4.826655000000000,0xFF,,
4.827765000000000,0xFF,Error,
4.829765000000000,0xFF,,Error
4.830990000000000,0x7F,Error,Error
4.832115000000000,0xBE,,
4.833935000000000,0x65,,Error
4.835045000000000,0x81,Error,
4.836165000000000,0xFF,,
4.842650000000000,0xFF,,Error
4.843750000000000,0xD4,Error,
4.844945000000000,0xFF,,
4.849660000000000,0xFF,,
4.850950000000000,0xFF,,
4.855395000000000,0xFF,,
4.860220000000000,0xAF,,
4.861665000000000,0xB4,Error,Error
4.862790000000000,0x52,Error,
4.863915000000000,0xAD,Error,
4.865370000000000,0xFF,,
4.870790000000000,0xFF,,
4.877435000000000,0xFF,,
4.878680000000000,0xFF,,
4.879945000000000,0x7F,,Error
4.881060000000000,0x47,Error,Error
4.882215000000000,0x91,,
4.883420000000000,0xAF,,Error
4.884545000000000,0xFE,Error,
4.885785000000000,0xFF,,
4.893195000000000,0xFF,,
4.895200000000000,0xFF,,
4.900985000000000,0xF7,Error,
4.902175000000000,0xE1,Error,
4.903415000000000,0xBF,Error,Error
4.905030000000000,0xFF,,
4.907925000000000,0xFF,,
4.920500000000000,0xFF,Error,Error
4.921605000000000,0x8B,,Error
4.922710000000000,0xF5,Error,
4.923980000000000,0xB5,,
4.925230000000000,0x7F,Error,
4.930520000000000,0xFF,,
4.931735000000000,0xFF,,
4.935050000000000,0xFF,,
4.936495000000000,0xFF,,
4.937795000000000,0xFF,,
4.940745000000000,0x0D,,Error
4.941850000000000,0x1E,Error,Error
4.943050000000000,0x56,,
4.944170000000000,0xEB,,
4.945280000000000,0xFF,,
4.951810000000000,0xFF,,
4.953020000000000,0xFF,,
4.955650000000000,0xFF,,
4.957850000000000,0xFF,,
4.958950000000000,0xFF,,
4.961200000000000,0xFD,Error,
4.970855000000000,0xFF,,
4.972055000000000,0xFF,,
4.973695000000000,0xFF,,
4.975125000000000,0xFF,,
4.976350000000000,0xFF,,
4.977690000000000,0xFF,,
4.979775000000000,0xFF,,
4.981065000000000,0xFF,,
4.984740000000000,0xFF,,
4.986080000000000,0xFF,,
4.991755000000000,0xFF,,
4.995845000000000,0xFF,,
5.001535000000000,0xF7,Error,
5.002635000000000,0xEE,,Error
5.003795000000000,0xD7,Error,
5.004990000000000,0xF3,,
5.009615000000000,0xFF,,
5.010745000000000,0xFF,,
5.013495000000000,0xFF,,
